Proposition_ID,Proposition,Perm,Letter,Success_rate_0.0,Success_rate_0.05,Success_rate_0.1,Success_rate_0.15,Success_rate_0.2,Success_rate_0.25,Success_rate_0.3,Success_rate_0.35,Success_rate_0.4,Success_rate_0.45,Success_rate_0.5,Success_rate_0.55,Success_rate_0.6,Success_rate_0.65,Success_rate_0.7,Success_rate_0.75,Success_rate_0.8,Success_rate_0.85,Success_rate_0.9,Success_rate_0.95,Success_rate_1.0
2615,We should ban homeopathy,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.93,0.92,0.88,0.84,0.83,0.8,0.76,0.72,0.63,0.6,0.54,0.49,0.43,0.36,0.27,0.19,0.13,0.05,0.04,0.0
2615,We should ban homeopathy,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.79,0.62,0.51,0.45,0.39,0.32,0.31,0.3,0.26,0.25,0.23,0.21,0.17,0.16,0.15,0.12,0.07,0.06,0.03,0.0
2616,We should ban alternative medicine,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0.97,0.94,0.86,0.81,0.76,0.7,0.67,0.6,0.53,0.45,0.36,0.31,0.27,0.21,0.15,0.1,0.04,0.0,0.0,0.0
2616,We should ban alternative medicine,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.13,0.1,0.08,0.06,0.05,0.04,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0
2616,We should ban alternative medicine,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.22,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.0
2616,We should ban alternative medicine,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.97,0.94,0.89,0.69,0.0
2616,We should ban alternative medicine,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2647,We should abolish term limits,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0.84,0.73,0.64,0.57,0.54,0.5,0.45,0.4,0.34,0.31,0.26,0.22,0.18,0.16,0.14,0.09,0.06,0.01,0.01,0.0
2647,We should abolish term limits,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.98,0.97,0.94,0.94,0.93,0.93,0.91,0.88,0.83,0.81,0.74,0.68,0.52,0.0
2647,We should abolish term limits,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.65,0.58,0.55,0.55,0.52,0.51,0.51,0.51,0.5,0.45,0.43,0.43,0.42,0.41,0.39,0.37,0.36,0.33,0.3,0.0
2647,We should abolish term limits,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2647,We should abolish term limits,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.83,0.75,0.65,0.58,0.55,0.54,0.5,0.48,0.45,0.41,0.39,0.37,0.31,0.27,0.24,0.21,0.18,0.16,0.08,0.0
2654,We should protect whistleblowers,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2654,We should protect whistleblowers,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,We should protect whistleblowers,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.7,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0
2654,We should protect whistleblowers,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.64,0.43,0.3,0.22,0.14,0.13,0.13,0.12,0.1,0.04,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2654,We should protect whistleblowers,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.97,0.97,0.96,0.95,0.94,0.93,0.92,0.91,0.85,0.0
2679,We should disband UNESCO,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0.99,0.96,0.95,0.92,0.85,0.81,0.75,0.64,0.58,0.48,0.43,0.3,0.24,0.18,0.13,0.09,0.05,0.02,0.0,0.0
2679,We should disband UNESCO,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.83,0.76,0.74,0.68,0.67,0.65,0.63,0.59,0.55,0.54,0.53,0.52,0.52,0.51,0.5,0.49,0.41,0.36,0.25,0.0
2679,We should disband UNESCO,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.34,0.32,0.27,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.21,0.21,0.21,0.19,0.19,0.19,0.17,0.16,0.14,0.0
2679,We should disband UNESCO,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.07,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2679,We should disband UNESCO,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.99,0.89,0.87,0.85,0.82,0.8,0.79,0.78,0.78,0.77,0.77,0.77,0.76,0.75,0.73,0.73,0.71,0.68,0.66,0.65,0.0
2694,We should abolish intelligence tests,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.98,0.98,0.96,0.94,0.85,0.66,0.0
2694,We should abolish intelligence tests,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.95,0.87,0.73,0.62,0.57,0.53,0.51,0.48,0.4,0.35,0.33,0.29,0.27,0.25,0.21,0.2,0.16,0.13,0.11,0.0
2694,We should abolish intelligence tests,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.07,0.0
2694,We should abolish intelligence tests,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.88,0.73,0.67,0.63,0.58,0.49,0.44,0.4,0.35,0.31,0.27,0.24,0.21,0.17,0.1,0.05,0.03,0.01,0.0,0.0
2694,We should abolish intelligence tests,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.93,0.89,0.87,0.84,0.81,0.77,0.77,0.72,0.69,0.67,0.63,0.59,0.57,0.53,0.45,0.37,0.26,0.16,0.06,0.0
2747,We should ban telemarketing,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.98,0.95,0.89,0.73,0.0
2747,We should ban telemarketing,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.16,0.06,0.04,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.0
2747,We should ban telemarketing,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.22,0.2,0.16,0.15,0.12,0.1,0.1,0.08,0.07,0.05,0.04,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0
2747,We should ban telemarketing,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.98,0.95,0.93,0.9,0.88,0.85,0.83,0.79,0.77,0.75,0.74,0.71,0.67,0.61,0.59,0.55,0.54,0.46,0.33,0.0
2747,We should ban telemarketing,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,We should subsidize investigative journalism,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,1.0,1.0,1.0,0.95,0.9,0.87,0.79,0.74,0.67,0.57,0.51,0.41,0.38,0.34,0.24,0.19,0.14,0.07,0.03,0.0
2767,We should subsidize investigative journalism,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,1.0,0.95,0.88,0.86,0.77,0.72,0.65,0.56,0.51,0.42,0.35,0.28,0.2,0.13,0.09,0.06,0.03,0.02,0.0,0.0
2767,We should subsidize investigative journalism,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.99,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.0
2767,We should subsidize investigative journalism,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.28,0.16,0.08,0.04,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,We should subsidize investigative journalism,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.97,0.93,0.89,0.0
3052,We should raise the corporate tax,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0.96,0.88,0.78,0.64,0.49,0.4,0.29,0.25,0.19,0.16,0.11,0.05,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0
3052,We should raise the corporate tax,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.98,0.93,0.86,0.7,0.34,0.0
3052,We should raise the corporate tax,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.65,0.63,0.62,0.61,0.59,0.57,0.56,0.53,0.52,0.49,0.47,0.45,0.41,0.4,0.38,0.35,0.3,0.26,0.21,0.0
3052,We should raise the corporate tax,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.06,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,We should raise the corporate tax,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3166,We should abolish the American Jobs Act,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0.91,0.83,0.67,0.62,0.55,0.42,0.33,0.29,0.27,0.25,0.21,0.15,0.11,0.08,0.05,0.02,0.0,0.0,0.0,0.0
3166,We should abolish the American Jobs Act,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.54,0.48,0.43,0.4,0.35,0.31,0.3,0.29,0.28,0.27,0.27,0.25,0.24,0.21,0.2,0.2,0.16,0.14,0.11,0.0
3166,We should abolish the American Jobs Act,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.73,0.72,0.72,0.72,0.7,0.69,0.69,0.69,0.69,0.69,0.67,0.67,0.66,0.65,0.63,0.62,0.61,0.57,0.56,0.0
3166,We should abolish the American Jobs Act,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.05,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,We should abolish the American Jobs Act,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.84,0.82,0.81,0.81,0.79,0.77,0.76,0.73,0.7,0.69,0.69,0.67,0.66,0.66,0.62,0.59,0.55,0.5,0.41,0.0
3170,We should end mandatory retirement,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.0
3170,We should end mandatory retirement,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.23,0.04,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,We should end mandatory retirement,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.84,0.81,0.77,0.75,0.73,0.7,0.67,0.65,0.61,0.59,0.54,0.53,0.5,0.46,0.45,0.41,0.32,0.23,0.2,0.0
3170,We should end mandatory retirement,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.83,0.67,0.59,0.54,0.5,0.45,0.36,0.31,0.25,0.2,0.18,0.12,0.07,0.05,0.03,0.02,0.01,0.0,0.0,0.0
3170,We should end mandatory retirement,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.21,0.15,0.13,0.08,0.06,0.06,0.04,0.04,0.03,0.03,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,We should abandon television,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0.99,0.99,0.99,0.99,0.96,0.91,0.89,0.84,0.8,0.74,0.66,0.56,0.49,0.38,0.26,0.21,0.12,0.03,0.0,0.0
3194,We should abandon television,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.91,0.89,0.83,0.8,0.76,0.76,0.73,0.71,0.66,0.64,0.63,0.59,0.52,0.49,0.48,0.43,0.41,0.33,0.21,0.0
3194,We should abandon television,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.35,0.31,0.31,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.26,0.0
3194,We should abandon television,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.85,0.72,0.63,0.56,0.5,0.39,0.36,0.34,0.32,0.31,0.26,0.22,0.16,0.14,0.13,0.12,0.1,0.05,0.02,0.0
3194,We should abandon television,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.05,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0
3195,Casinos should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0.98,0.96,0.93,0.91,0.85,0.81,0.77,0.74,0.73,0.67,0.62,0.54,0.5,0.4,0.32,0.26,0.18,0.13,0.04,0.0
3195,Casinos should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.81,0.68,0.56,0.53,0.49,0.46,0.45,0.39,0.35,0.34,0.32,0.32,0.26,0.24,0.23,0.2,0.16,0.14,0.1,0.0
3195,Casinos should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.83,0.81,0.77,0.75,0.74,0.73,0.73,0.72,0.7,0.67,0.67,0.67,0.65,0.63,0.62,0.57,0.55,0.55,0.52,0.0
3195,Casinos should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.98,0.97,0.95,0.93,0.9,0.86,0.83,0.78,0.73,0.63,0.52,0.36,0.0
3195,Casinos should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.15,0.07,0.05,0.03,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,We should increase immigration to the United States,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,1.0,1.0,1.0,1.0,0.99,0.98,0.98,0.98,0.97,0.94,0.91,0.86,0.84,0.79,0.75,0.7,0.61,0.45,0.22,0.0
3196,We should increase immigration to the United States,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.84,0.69,0.62,0.54,0.46,0.41,0.33,0.3,0.28,0.23,0.19,0.16,0.14,0.12,0.07,0.05,0.02,0.01,0.0,0.0
3196,We should increase immigration to the United States,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.79,0.78,0.75,0.74,0.7,0.69,0.69,0.67,0.66,0.66,0.66,0.66,0.66,0.65,0.63,0.63,0.62,0.61,0.6,0.0
3196,We should increase immigration to the United States,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.44,0.26,0.17,0.1,0.08,0.06,0.05,0.05,0.04,0.03,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.0
3196,We should increase immigration to the United States,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.97,0.97,0.95,0.94,0.9,0.0
3201,We should subsidize embryonic stem cell research,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,1.0,1.0,1.0,0.98,0.97,0.95,0.92,0.87,0.83,0.75,0.73,0.65,0.65,0.56,0.49,0.41,0.31,0.18,0.04,0.0
3201,We should subsidize embryonic stem cell research,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.96,0.9,0.85,0.78,0.66,0.55,0.45,0.35,0.33,0.28,0.22,0.2,0.16,0.1,0.05,0.03,0.01,0.0,0.0,0.0
3201,We should subsidize embryonic stem cell research,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.92,0.88,0.85,0.82,0.79,0.77,0.77,0.77,0.76,0.72,0.71,0.71,0.7,0.66,0.61,0.57,0.49,0.46,0.37,0.0
3201,We should subsidize embryonic stem cell research,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.28,0.1,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,We should subsidize embryonic stem cell research,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,1.0,0.99,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.96,0.94,0.94,0.93,0.89,0.89,0.83,0.82,0.71,0.0
3222,We should abolish bitcoins,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0.9,0.87,0.76,0.63,0.55,0.43,0.35,0.28,0.26,0.23,0.16,0.12,0.1,0.07,0.05,0.04,0.01,0.0,0.0,0.0
3222,We should abolish bitcoins,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.73,0.6,0.51,0.44,0.36,0.32,0.28,0.24,0.19,0.19,0.14,0.13,0.12,0.1,0.09,0.07,0.04,0.03,0.03,0.0
3222,We should abolish bitcoins,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.74,0.63,0.58,0.55,0.53,0.46,0.44,0.44,0.44,0.43,0.42,0.38,0.36,0.34,0.33,0.31,0.3,0.28,0.26,0.0
3222,We should abolish bitcoins,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.99,0.96,0.91,0.88,0.87,0.85,0.82,0.73,0.73,0.65,0.59,0.53,0.48,0.43,0.38,0.3,0.21,0.14,0.04,0.0
3222,We should abolish bitcoins,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.92,0.84,0.73,0.69,0.64,0.63,0.58,0.49,0.44,0.39,0.38,0.35,0.31,0.29,0.26,0.24,0.2,0.14,0.06,0.0
3223,We should fight global warming,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.0
3223,We should fight global warming,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.34,0.12,0.04,0.03,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,We should fight global warming,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.89,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.3,0.3,0.3,0.3,0.29,0.26,0.26,0.26,0.23,0.22,0.0
3223,We should fight global warming,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.7,0.66,0.65,0.64,0.59,0.59,0.59,0.59,0.57,0.56,0.54,0.53,0.51,0.47,0.45,0.42,0.37,0.28,0.18,0.0
3223,We should fight global warming,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.99,0.67,0.66,0.66,0.66,0.65,0.65,0.65,0.62,0.62,0.62,0.6,0.55,0.55,0.52,0.52,0.51,0.5,0.45,0.42,0.0
3234,The use of AI should be abandoned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.75,0.65,0.6,0.55,0.51,0.48,0.45,0.38,0.34,0.33,0.28,0.21,0.19,0.18,0.14,0.13,0.1,0.05,0.02,0.0,0.0
3234,The use of AI should be abandoned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.35,0.22,0.17,0.14,0.1,0.09,0.06,0.05,0.05,0.04,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0
3234,The use of AI should be abandoned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.07,0.0
3234,The use of AI should be abandoned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.99,0.97,0.94,0.91,0.89,0.88,0.86,0.83,0.81,0.78,0.76,0.73,0.71,0.68,0.63,0.57,0.5,0.42,0.27,0.0
3234,The use of AI should be abandoned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.57,0.47,0.43,0.36,0.32,0.28,0.24,0.22,0.18,0.15,0.12,0.1,0.08,0.07,0.07,0.05,0.04,0.02,0.01,0.0
3263,We should end the use of economic sanctions,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,1.0,1.0,1.0,1.0,0.99,0.99,0.99,0.98,0.98,0.98,0.98,0.97,0.97,0.94,0.92,0.91,0.88,0.85,0.77,0.0
3263,We should end the use of economic sanctions,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.77,0.59,0.39,0.29,0.25,0.2,0.16,0.15,0.12,0.09,0.09,0.08,0.08,0.07,0.06,0.05,0.04,0.04,0.03,0.0
3263,We should end the use of economic sanctions,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.82,0.78,0.76,0.74,0.74,0.73,0.72,0.72,0.71,0.68,0.66,0.65,0.63,0.6,0.58,0.54,0.47,0.41,0.34,0.0
3263,We should end the use of economic sanctions,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.0,0.06,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,We should end the use of economic sanctions,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0.12,0.05,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
3279,Blockade of the Gaza Strip should be ended,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.98,0.93,0.0
3279,Blockade of the Gaza Strip should be ended,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0,0.31,0.11,0.07,0.06,0.05,0.04,0.04,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
3279,Blockade of the Gaza Strip should be ended,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0.68,0.65,0.6,0.59,0.59,0.56,0.54,0.54,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.52,0.5,0.5,0.49,0.0
